severity	event_type	display_message	uuid	version	timestamp	outcome.result	outcome.reason	actor.id	actor.type	actor.display_name	actor.alternate_id	authentication_context.authentication_step	authentication_context.authentication_provider	authentication_context.credential_provider	authentication_context.credential_type	authentication_context.issuer	authentication_context.external_session_id	client.zone	client.ip_address	client.device	client.user_agent.raw_user_agent	client.user_agent.os	client.user_agent.browser	client.geographical_context.country	client.geographical_context.city	client.geographical_context.postal_code	client.geographical_context.geolocation.lon	client.geographical_context.geolocation.lat	transaction.id	transaction.type	debug_context.debug_data.request_uri	legacy_event_type	target0.id	target0.type	target0.alternate_id	target0.display_name	target1.id	target1.type	target1.alternate_id	target1.display_name	target2.id	target2.type	target2.alternate_id	target2.display_name	target3.id	target3.type	target3.alternate_id	target3.display_name
WARN	user.session.start	User login to Okta	f2be203d-88b5-45da-bcc9-c2eca9b4bbcb	0	2018-12-12T12:00:08.609Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	82.140.152.101	unknown	unknown	unknown	unknown	Republic of Lithuania			24	56	XBD4SK5NArk0gsL1h-x7DwAACwk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	331b91d8-638e-4e49-a673-3f5bc4a49981	0	2018-12-12T12:02:24.587Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	168.228.115.251	unknown	unknown	unknown	unknown	Brazil	Presidente Kennedy	29350	-41.0729	-21.15	XBD40K5NArk0gsL1h-yF2AAACw0	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	5d734b45-9732-40ce-b610-0872a07b46a2	0	2018-12-12T12:21:13.609Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	168.194.202.250	unknown	unknown	unknown	unknown	Brazil	Cedral	15895	-49.2549	-20.9074	XBD9Oa5NArk0gsL1h-zdAQAAC34	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	c952e35f-6ff8-4038-b28b-7b6eafe9e804	0	2018-12-12T12:26:40.665Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.244.204.186	unknown	unknown	unknown	unknown	Indonesia	Tangerang		106.63	-6.1781	XBD@gK5NArk0gsL1h-z3BgAACxE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
DEBUG	user.account.lock	Max sign in attempts exceeded	8f45b495-8881-4df3-983e-dc54870ca023	0	2018-12-12T12:23:47.853Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	109.94.182.128	unknown	unknown	unknown	unknown	Russia	Ryazan	390023	39.74	54.6197	XBD901hxRQJgxt7OYVSdLAAADJc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.account_locked																
WARN	user.session.start	User login to Okta	e2b4215e-d450-444f-9bb8-65913d4d2d09	0	2018-12-12T12:23:47.863Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	109.94.182.128	unknown	unknown	unknown	unknown	Russia	Ryazan	390023	39.74	54.6197	XBD901hxRQJgxt7OYVSdLAAADJc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	e5231bb2-faa1-4e12-a6d8-4b582d85fd01	0	2018-12-12T12:34:28.706Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	170.244.172.162	unknown	unknown	unknown	unknown	Brazil	Olho d'Agua do Casado	57470	-37.835	-9.4565	XBEAVKy370ktj3HdhCeaqgAABOU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	aa35b303-1afe-42f0-aa61-43c9f09406d0	0	2018-12-12T12:45:13.960Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	81.15.197.243	unknown	unknown	unknown	unknown	Poland	Krakow	31-216	19.9461	50.0882	XBEC2SzVM0yu0gUzQc@btAAAAek	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	1d1ec818-dd0d-4a3d-bf20-09befa348486	0	2018-12-12T14:00:57.205Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.66.18.11	unknown	unknown	unknown	unknown	Brazil	Ibitinga	14940	-48.8384	-21.7951	XBEUmfW1N-EwFv6kCEZe7QAABTs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	6ae52809-ffe9-4ead-b35e-387afe3320ae	0	2018-12-12T13:58:02.128Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	81.200.19.18	unknown	unknown	unknown	unknown	Russia	Balashikha	143985	38.0042	55.7503	XBET6dCZoCezjF-bTtAsygAABtg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
DEBUG	user.account.lock	Max sign in attempts exceeded	b0cd0a76-65fa-44a4-ab69-1a95cce15294	0	2018-12-12T13:58:02.118Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	81.200.19.18	unknown	unknown	unknown	unknown	Russia	Balashikha	143985	38.0042	55.7503	XBET6dCZoCezjF-bTtAsygAABtg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.account_locked																
WARN	user.session.start	User login to Okta	684f85d2-6646-4f6d-8dfd-d73c4ebd94dd	0	2018-12-12T14:03:27.833Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.106.100.90	unknown	unknown	unknown	unknown	India	Nagpur	440018	79.1	21.15	XBEVL046wt4uM9U-DF3DSgAAAgg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	e8bd4161-e95d-4f44-8af3-d0e91776a480	0	2018-12-12T13:28:17.914Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	191.7.198.58	unknown	unknown	unknown	unknown	Brazil		65930	-47.343	-4.6921	XBEM8Vb3TvtiNk5gEjfigwAACE0	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	a9047d8e-a58f-4b6e-a6e3-582b90ef823c	0	2018-12-12T13:20:14.333Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	67.52.33.147	unknown	unknown	unknown	unknown	United States	North Prairie	53153	-88.395	42.9385	XBELDgjaKfGJBNjHn6ToAQAAA04	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	5234434b-15db-405f-abae-3f1d0d2088fd	0	2018-12-12T13:23:16.962Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.77.205.88	unknown	unknown	unknown	unknown	Indonesia	Jakarta		106.8294	-6.1744	XBELxOF5eMqN3uVKBrJdKQAAAfI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.account.unlock	Auto-unlock user account for Okta	5fd4cbd2-0e0a-44f4-b0ec-d8048b0955ce	0	2018-12-12T13:23:47.250Z	SUCCESS	Automatically unlocked	spr20t5zde3yhnbr1355	SystemPrincipal	Okta System	system@okta.com	0					trsnLnmKMBtSXWCc2wsaNaZcg												ulj5zuhgnaKLZ61de356	JOB		core.user_auth.account_auto_unlocked	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe												
WARN	user.session.start	User login to Okta	909e8f87-c881-4aec-80d1-5e3222afd132	0	2018-12-12T13:31:10.337Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.105.223.234	unknown	unknown	unknown	unknown	Brazil	Caxias	65600	-43.4207	-4.8171	XBENnr4NSpL9@@16Ts-0CQAABTs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	c3446248-dc86-4ee3-8ed5-11cdf1842533	0	2018-12-12T13:36:34.664Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.66.20.50	unknown	unknown	unknown	unknown	Brazil	Praia Grande	11700	-46.4912	-24.0013	XBEO4gjaKfGJBNjHn6Q24QAAA9A	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	6b3af776-7a72-409b-a72d-2ef6491b3e9e	0	2018-12-12T13:39:11.822Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	84.51.0.194	unknown	unknown	unknown	unknown	Turkey	Konya	42100	32.4199	37.9273	XBEPf4g-tdiEFt7U3@A02AAAAAY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	39f749ab-4360-4119-8ad9-dffec9e15dc5	0	2018-12-12T13:33:51.166Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	200.237.122.9	unknown	unknown	unknown	unknown	Brazil	Glorinha	94380	-50.7509	-29.8568	XBEOPgjaKfGJBNjHn6QqtgAAA7o	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	6dcff285-15cc-4739-9cca-c7c8de28517d	0	2018-12-12T14:06:06.668Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	171.208.222.214	unknown	unknown	unknown	unknown	China	Suining		105.5733	30.508	XBEVzvii0sDqVoAULhEElAAACgs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	1832780d-54f4-48c8-994b-7de0a11408ad	0	2018-12-12T14:08:53.672Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.10.46.4	unknown	unknown	unknown	unknown	Brazil	Santa Rita do Sapucai	37540	-45.6746	-22.2562	XBEWdZkz2ofnhEE3OQ2zqwAADJ8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	ce3a2eaa-ef7f-4708-aa7c-1864d9b451d0	0	2018-12-12T14:11:46.547Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	77.120.76.209	unknown	unknown	unknown	unknown	Ukraine	Chernivtsi	58000	25.9403	48.2915	XBEXIpkz2ofnhEE3OQ3CFQAADLQ	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	160c58d5-0a4f-485c-b8c0-28ee603db753	0	2018-12-12T14:14:15.405Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	197.210.141.22	unknown	unknown	unknown	unknown	Nigeria	Ilorin		4.55	8.5	XBEXt74NSpL9@@16Ts-MDgAABSg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	0befc87c-8914-4d8d-bdb8-3bc9f6407c34	0	2018-12-12T13:44:39.045Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	170.83.156.22	unknown	unknown	unknown	unknown	Brazil	Peixe	77460	-48.5328	-11.9961	XBEQxsxIQ0PfpXAqEfvlxAAADig	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	da1ea5eb-367b-4842-a689-5d900abbd2c9	0	2018-12-12T13:41:53.375Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	202.93.226.74	unknown	unknown	unknown	unknown	Indonesia	Jakarta		106.8294	-6.1744	XBEQIZkz2ofnhEE3OQ0jbgAADRg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	a7da7b41-b322-4532-bdbd-0f68d220e0a3	0	2018-12-12T15:00:45.938Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	188.168.56.31	unknown	unknown	unknown	unknown	Russia	Rostov-on-Don	344015	39.7139	47.2364	XBEinYg-tdiEFt7U3@DWyQAAAC4	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	0fcfb5e4-a013-46e2-af0b-6dbd51e4ad39	0	2018-12-12T14:22:29.825Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.231.162.50	unknown	unknown	unknown	unknown	Bangladesh	Dhaka	1205	90.3841	23.7433	XBEZpUVLbda7qutTDVrB6AAABOU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	81294b8e-31fa-43f9-90c9-fa8e3133229d	0	2018-12-12T14:25:15.225Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	71.13.64.42	unknown	unknown	unknown	unknown	United States	Manistee	49660	-86.1825	44.2635	XBEaS74NSpL9@@16Ts8G2gAABLI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	df52873e-4bd7-4c1a-98f7-a6d22e38d261	0	2018-12-12T14:55:09.934Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	212.22.79.127	unknown	unknown	unknown	unknown	Russia	Velikiy Ustyug	162390	46.3106	60.7644	XBEhTVb3TvtiNk5gEjed8gAACBc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	849a21f3-6056-4987-b955-1cbadb17e6bd	0	2018-12-12T14:52:20.596Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	112.64.203.14	unknown	unknown	unknown	unknown	China	Pudong		121.5276	31.2351	XBEgpFb3TvtiNk5gEjeQfQAACB0	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
INFO	user.account.unlock	Auto-unlock user account for Okta	844061f8-7c04-4c68-bc80-1ec5f921f83a	0	2018-12-12T14:58:02.385Z	SUCCESS	Automatically unlocked	spr20t5zde3yhnbr1355	SystemPrincipal	Okta System	system@okta.com	0					trs9p3RTnXqS32CZGZpVRuyTQ												ulj5zu6o9vvHeFDEt356	JOB		core.user_auth.account_auto_unlocked	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe												
WARN	user.session.start	User login to Okta	a80355ff-e283-4401-ac26-99f4e967fa68	0	2018-12-12T14:17:04.485Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	83.169.214.166	unknown	unknown	unknown	unknown	Russia	Oryol	302000	36.0803	52.9658	XBEYYMxIQ0PfpXAqEfuHdAAADos	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	21651777-29eb-4187-93ac-d88b06560fa4	0	2018-12-12T14:19:44.878Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	118.179.153.2	unknown	unknown	unknown	unknown	Bangladesh	Dhaka	1212	90.4152	23.7916	XBEZAJkz2ofnhEE3OQ3pWgAADTM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	539a2dcc-1779-4ebf-ba80-fdfd9fb05644	0	2018-12-12T13:47:30.711Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.128.216.110	unknown	unknown	unknown	unknown	Brazil	Anita Garibaldi	88590	-51.0584	-27.7262	XBERcgjaKfGJBNjHn6RwfgAAA8s	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	7a874e90-5fa9-4863-9f01-49a6ec5cc2c0	0	2018-12-12T13:49:59.372Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	92.52.57.154	unknown	unknown	unknown	unknown	Slovakia	Brezno	971 01	19.4638	48.7357	XBESB5kz2ofnhEE3OQ1M1wAADKQ	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	dae6b82d-e136-4da8-823a-dbfa4d9b3bf9	0	2018-12-12T15:06:00.477Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	108.161.79.13	unknown	unknown	unknown	unknown	United States	Lenexa	66227	-94.7336	38.9536	XBEj2AjaKfGJBNjHn6QK@QAAA9U	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	a1146020-4d8b-4936-bfdb-8064298af06a	0	2018-12-12T15:08:45.431Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	217.12.62.34	unknown	unknown	unknown	unknown	Slovakia	Ochodnica	023 35	18.7896	49.3489	XBEkfb4NSpL9@@16Ts-lDwAABM4	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	16a4e067-a3f6-497d-bba2-a36ff87b0a1f	0	2018-12-12T14:27:54.958Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	168.90.88.101	unknown	unknown	unknown	unknown	Brazil	Elesbao Veloso	64325	-42.1661	-6.1936	XBEa6lb3TvtiNk5gEjcRxAAACBw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	806df836-9bd8-4f57-b234-1e75aa49e344	0	2018-12-12T14:33:24.994Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	43.249.142.146	unknown	unknown	unknown	unknown	Indonesia	Jakarta		106.8294	-6.1744	XBEcNKy370ktj3HdhCfjLwAABRc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	6e47ec1a-9b38-47dd-a808-a2e1b1708780	0	2018-12-12T14:36:03.932Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	181.236.250.79	unknown	unknown	unknown	unknown	Colombia	Bucaramanga	680004	-73.1198	7.1254	XBEc0wIh63ttyB0W92IY4AAADjg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	c8d81864-5f98-4b17-8410-a8bb3cb6aaf0	0	2018-12-12T14:38:52.194Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	182.75.249.98	unknown	unknown	unknown	unknown	India			77	20	XBEdfOF5eMqN3uVKBrL@AwAAAZY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	636c81d4-249b-408f-854c-58637a721de7	0	2018-12-12T14:41:29.035Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.60.182.195	unknown	unknown	unknown	unknown	Indonesia	Jakarta		106.8294	-6.1744	XBEeGFufxeo4-s@U4suygAAAB9A	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	edc23782-abab-4c3b-b2f5-422ef7aa1391	0	2018-12-12T15:27:57.334Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	180.172.205.191	unknown	unknown	unknown	unknown	China	Shanghai		121.3997	31.0456	XBEo-cxIQ0PfpXAqEfv1hwAADrw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
DEBUG	user.account.lock	Max sign in attempts exceeded	5187bcd9-8bee-41b8-a8fc-c41f87ef9efe	0	2018-12-12T15:27:57.321Z	FAILURE	LOCKED_OUT	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	180.172.205.191	unknown	unknown	unknown	unknown	China	Shanghai		121.3997	31.0456	XBEo-cxIQ0PfpXAqEfv1hwAADrw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.account_locked																
WARN	user.session.start	User login to Okta	d28efd95-d3da-423e-8b99-4fbfa43d828b	0	2018-12-12T15:33:14.718Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	217.29.18.206	unknown	unknown	unknown	unknown	Kyrgyzstan			75	41	XBEqOsxIQ0PfpXAqEfsQ2gAADho	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	762e4673-015d-4f89-9e90-a993bd76a5b9	0	2018-12-12T15:25:23.737Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	103.21.53.50	unknown	unknown	unknown	unknown	India	Indore	452001	75.8333	22.7167	XBEoY4g-tdiEFt7U3@BZdAAAAGg	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	e68e579f-44c1-446b-ae0c-c88e372cc349	0	2018-12-12T15:30:56.893Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	220.171.49.130	unknown	unknown	unknown	unknown	China	Ürümqi		87.6305	43.8073	XBEpsAjaKfGJBNjHn6SMAwAAA@I	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	71cc8365-e00c-4ee2-a940-1c401f80a547	0	2018-12-12T15:31:08.769Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b4ff:642c:7e5:ba13	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XBEpvAIh63ttyB0W92ItlgAADtI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.session.start	User login to Okta	af54b8c9-0b09-433c-8ce0-bcfe9199b65f	0	2018-12-12T15:31:07.687Z	FAILURE	NOT_ACTIVATED	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b4ff:642c:7e5:ba13	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XBEpu6y370ktj3HdhCcI1AAABWU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	151ea2ea-e46f-4e40-884d-e0a45957703c	0	2018-12-12T15:14:12.359Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	201.48.69.197	unknown	unknown	unknown	unknown	Brazil	Rio de Janeiro	20000	-43.3307	-22.9201	XBElxPW1N-EwFv6kCEbRVgAABXI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	b9913480-26e3-4693-ad31-71a2367669c0	0	2018-12-12T15:19:49.604Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	45.112.0.43	unknown	unknown	unknown	unknown	India	Pune	411007	73.8667	18.5333	XBEnFay370ktj3HdhCfPSAAABQw	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	9b1fd708-e01d-4ace-9162-c5ba2b927961	0	2018-12-12T15:16:56.503Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	177.129.213.114	unknown	unknown	unknown	unknown	Brazil	Nova Iguaçu		-43.4319	-22.7592	XBEmaPii0sDqVoAULhF1QAAACXM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.session.start	User login to Okta	dc8d7385-3b3d-4847-b835-f8cbdd34f473	0	2018-12-12T15:11:28.485Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	201.234.69.66	unknown	unknown	unknown	unknown	Colombia		205050	-73.25	4	XBElIBKfK93eH4ahHzhwWgAABrU	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
